sensor_index,date_created,name,location_type,uptime,latitude,longitude
191183,1691166450,Worthington Rd,0,57,42.49184,-122.70433
191195,1691166458,SLR,0,42475,44.09073,-123.069145
191207,1691166465,379 Tyee Rd.,0,30762,48.4313,-123.37819
191315,1691176149,Rick &amp; Claire,0,3920,46.527042,-114.131714
191319,1691176151,Griz Softball,0,5763,46.84779,-113.99445
191343,1691426986,Springfield,0,63758,44.053177,-123.035255
191345,1691426986,A quiet place,0,9149,47.55003,-122.2778
191363,1691427344,Lake House,0,15301,47.907207,-114.033195
191411,1691441384,ewsmsla,0,19921,46.879772,-114.02435
191491,1691506420,Westwood,0,3694,42.344845,-122.94195
191507,1691513093,DRW Baker/Zuni,0,29,43.99339,-121.37183
191561,1691513457,Tall Tree Way Greenhouse,0,11158,48.04927,-123.04513
191573,1691516797,Rosa De Saron Internacional AG,0,11034,43.63,-116.65072
191593,1691527334,3015 NE RED OAK,0,66972,44.07157,-121.25475
191693,1691608337,North End Boise,0,5582,43.6301,-116.20781
191875,1691684530,Barkwood Farm,0,5134,44.07393,-122.940025
191879,1691684532,Fisk,0,14114,44.12508,-123.46445
191883,1691684534,Kilbourne Division,0,3374,47.67016,-122.33241
191889,1691684762,Henry Farm,0,4368,43.956165,-122.81506
191921,1691684777,LHV FH,0,7293,44.028328,-123.05239
191925,1691685998,Crystal Lake West,0,49079,47.779392,-122.109924
191931,1691686193,Stevens 1 Fire-Rescue #4,0,71358,47.85978,-117.644295
191945,1691786408,Lewis and Clark Griswold Stadium,0,27468,45.45177,-122.67251
191971,1691786420,Juncoyard Outdoor,0,8620,42.072,-122.622
191979,1691791148,Home,0,12454,47.63172,-121.99149
191999,1691791156,South Seal Rock,0,19427,44.46004,-124.07627
192011,1691791160,Flathead Lake,0,6019,47.807755,-114.18876
192059,1691947392,Storey_Blvd_01,0,7104,44.022797,-123.10305
192057,1691947391,Newday Massage and Bodywork,0,5319,46.832737,-114.01056
192071,1691947418,Washington Creek,0,3734,47.93159,-119.97118
192085,1691947437,2782 Sunburst,0,2696,43.681038,-114.33583
192097,1691952946,Honeyhill Farm Neighborhood,0,68844,45.490364,-122.737656
192115,1692034035,NW 97th,0,55803,45.527176,-122.77698
192125,1692034036,Juniper Maintenance Shop,0,210,44.22979,-121.191986
192143,1692035611,Edmonds Bowl,0,34840,47.80595,-122.37225
192141,1692035602,"14904 16th Ave SE, Mill Creek, WA 98012",0,832,47.86308,-122.21106
192147,1692035615,Three Tree Point,0,416,47.45134,-122.375374
192149,1692035616,Gilbert-Home,0,15832,47.77009,-117.4192
192157,1692035620,John's Woods Neighborhood,0,7531,44.001335,-123.06709
192162,1692035626,Juanita High School,0,47731,47.71437,-122.19851
192167,1692035629,Elk Mt,0,6179,43.62302,-123.544106
192175,1692035714,The Goodship Pendleton,0,7771,45.481636,-122.735695
192173,1692035631,Granton Park,0,38730,45.69296,-122.50098
192199,1692043227,87th pl and 126th pl,0,2628,47.71365,-122.224846
192197,1692043227,VTX-Pinewood,0,7919,48.071003,-122.159874
192213,1692043233,Sammamish Plateau - Isen,0,1890,47.60605,-122.051926
192221,1692043235,Hollier Backyard,0,10167,47.358192,-122.19296
192231,1692043445,YMCA Camp Reed,0,2512,48.053722,-117.40349
192229,1692043443,Godsey Rd,0,6263,44.916637,-123.29361
192239,1692043456,22485 SW Chilkat Ter,0,12911,45.35825,-122.77859
192237,1692043455,Woodside ranch,0,10316,43.991745,-121.300285
192241,1692043458,Foster/Potlatch,0,4861,47.64201,-122.57088
192259,1692043467,Puyallup,0,58719,47.168884,-122.2686
192269,1692045216,Wallowa Lake Cabin,0,2578,45.275784,-117.21198
192279,1692045220,Eugene Science Center,0,4416,44.056942,-123.07268
192297,1692045228,Cain,0,8123,44.090225,-121.0591
192307,1692045451,Chelan-Douglas Health District,0,1470,47.407017,-120.28869
192327,1692045457,"Dudley, ID",0,4396,47.52795,-116.43303
192331,1692045458,Westridge-WTk,0,19838,45.618725,-122.46501
192345,1692047883,"JUNO ST SE, EAST WENATCHEE",0,38252,47.39548,-120.26835
192355,1692064173,Chipmunk Hollow,0,14362,45.662273,-123.84009
192361,1692064216,South Rose Hill,0,2690,47.67285,-122.16867
192463,1692131947,The Incredible House,0,43087,45.443855,-122.503876
192613,1692220187,Science Loving Home,0,40192,48.693066,-122.913765
192625,1692220189,Edmonds College,0,10,47.815983,-122.32794
192783,1692636318,Cottonwood,0,2482,48.496403,-120.26039
192797,1692636324,155th &amp; 12th NE,0,1886,47.741734,-122.31599
192815,1692636334,Port of Vancouver USA,0,32775,45.63332,-122.69684
192817,1692636334,S. Stage &amp; Griffin Creek,0,25452,42.298798,-122.90671
192825,1692636339,SP House,0,5242,47.545425,-122.26693
192829,1692643497,16th and K,0,32167,48.509377,-122.62059000000001
192851,1692643516,Inglewood Middle School,0,1181,47.61893,-122.01755
192905,1692647160,Brie Terrace,0,785,42.432484,-122.83477
192913,1692647176,Sky Ranch,0,11136,48.377853,-120.26074
192917,1692647176,18th &amp; Fairmount,0,5541,45.48813,-122.69702
192931,1692647184,Northeast 58th Avenue,0,27392,45.76861,-122.6133
192939,1692647189,Home,0,23341,47.675995,-122.37623
192971,1692647207,Sunrise,0,10115,47.90461,-122.18481
192969,1692647207,JODA Thomas Condon Paleontology and Visitor Center,0,4082,44.552994,-119.646126
192975,1692647210,Pitcher Canyon,0,42494,47.374252,-120.33329
192979,1692654429,SE 61st Ave,0,52719,45.52225,-122.60108
192987,1692725223,NW Skyline,0,8734,45.6253,-122.883705
192985,1692725221,2244carlton,0,17056,48.24659,-120.11681
193035,1692731519,Walden Lane,0,17714,44.519638,-123.40496
193039,1692732963,Effwerd Outdoors,0,37050,47.475582,-122.09743
193043,1692732965,Deerfield,0,1890,47.626846,-122.03424
193055,1692733029,"Diamond Lake, Oregon",0,567,43.142727,-122.16506
193069,1692733081,End of Kitsap St,0,4860,47.582043,-122.51645
193109,1692805566,shack,0,2748,45.463074,-122.40839
193133,1692808673,City of Normandy Park - normandyparkwa.gov,0,7971,47.440952,-122.33917
193147,1692809105,HDEH,0,30964,48.097313,-122.23129
193149,1692809107,Mountain Terrace (Outside),0,53294,48.08269,-123.40809
193161,1692821404,River Mile -4.8,0,15289,42.426247,-123.35916
193203,1692821953,Shevlin Commons,0,554,44.079403,-121.37308
193263,1692897655,Vancouver Lake,0,2368,45.674374,-122.69831
193283,1692900730,Snoqualmie Ridge Fairway and Kinsey,0,29774,47.533253,-121.86773
193281,1692900687,Westwood Overlooking Hillsdale,0,281,45.483513,-122.692764
193287,1692912261,DEQ PINEDALE,0,710,42.86775,-109.8857
193289,1692912261,Casper DEQ Office,0,1568,42.84423,-106.33042
193657,1693414433,Sunset Hill South,0,435,47.670277,-122.401695
193695,1693417451,119 3rd Street,0,15968,42.196415,-122.709656
193771,1693418168,NE Union Hill,0,262,47.66037,-122.0022
193811,1693419163,Nulle Woods Ct,0,25740,48.647766,-122.36896
193891,1693427017,Rustin-O,0,11970,47.297882,-122.50113
193961,1693507717,4RGS,0,13901,42.572395,-122.831696
194003,1693507741,4RPH,0,13903,42.559517,-122.82676
194035,1693581125,"7th &amp; Broadalbin, Albany",0,1452,44.63221,-123.10692
194113,1693589943,Near Nist Park,0,4985,47.440224,-122.34141
194139,1693590601,Livingston Woods,0,5609,45.65746,-122.382385
194209,1693596350,CedarHill,0,4792,48.453415,-123.3481
194241,1693596363,Tollgate Office,0,34609,44.311367,-121.58415
194249,1693596365,Dogwood Motel,0,244,43.302315,-122.95211
194279,1693925666,CORMK_Myrtle Point Fire Department,0,3000,43.0647,-124.1428
194679,1694116308,Diablo Helipad,0,2726,48.714157,-121.14129
194683,1694116311,Elk Creek,0,1144,42.025337,-123.73149
194755,1694187575,ROSS DAM,0,53001,48.73227,-121.06766
194753,1694187574,Diablo Boat Landing,0,53010,48.71905,-121.12372
194823,1694198892,1964 Kingfisher,0,21227,44.25759,-121.25362
194833,1694201044,Westridge - KORBEND15,0,5276,44.03518,-121.33897
194859,1694201064,Bryant,0,52118,47.670578,-122.29496
194871,1694201520,Pine Hollow,0,2394,45.247166,-121.29746
194879,1694201983,River Heights Drive,0,28811,44.06838,-122.97714
194939,1694457763,ORCA HQ OUTSIDE,0,18578,42.109333,-123.40777
194961,1694457768,IVVC OUTSIDE,0,1067,42.161945,-123.6449
194995,1694457777,Deringer Loop,0,22841,44.17773,-120.761284
194997,1694457778,OCVC OUTSIDE,0,12860,42.09841,-123.40703
195005,1694457863,Swanson Gulch  Manson,0,4944,47.946213,-120.10163
195411,1694644181,Polestar Farm,0,50304,48.051758,-122.02007
195412,1694644181,"Hardin, MT",0,27170,45.61115,-107.66752
195419,1694644181,NW Broadway St,0,1064,43.21918,-123.39439
195417,1694644181,360 ANDESITE,0,16788,42.28853,-122.98425
195421,1694644182,Caldwell,0,40488,43.640015,-116.71441
195433,1694644188,Galena Lodge,0,31778,43.872093,-114.655
195441,1694644189,Purple Haze 945,0,11970,47.62817,-122.31026
195513,1694649382,Horseshoe Bend Wind,0,13248,45.583416,-120.007164
195521,1694649388,NWX,0,15302,44.06105,-121.35018
195561,1694717978,South Umpqua School District,0,21507,42.98528,-123.32811
195611,1694718042,Front porch,0,42638,44.035004,-123.1009
195677,1694727729,here,0,40416,48.067944,-123.14444
195821,1694966262,Scouters Mountain,0,1711,45.43911,-122.48617
195889,1695060014,Dabob,0,8305,47.783005,-122.78079
195935,1695063188,Black Butte School,0,28551,44.459815999999996,-121.649284
196023,1695068624,Butte Falls Public Library,0,13904,42.541855,-122.567665
196071,1695070691,Anacortes Crosswinds,0,23089,48.500034,-122.65545
196173,1695153715,McCall golf course,0,5500,44.92169,-116.08845
196257,1695249954,LCC building 16,0,18,44.00794,-123.03237
196305,1695250543,Prospect Public Library,0,12530,42.754124,-122.48908
196481,1695318322,DEP docks,0,3596,48.389088,-122.50118
196781,1695409283,Pitou,0,9003,45.50331,-122.62068
197101,1695755263,Carestream Health,0,427,42.43395,-122.880936
197621,1696427651,Rosemary,0,52272,47.193645,-124.18545
197941,1696516270,Borg Collective,0,8498,47.632683,-117.18865
197991,1696520263,Metzger Outside,0,64305,45.443623,-122.754715
198089,1696541030,BITP,0,8399,47.04837,-122.89843
198097,1696541033,LOTT_SRP,0,1018,47.048878,-122.80134
198139,1696541053,OSF - Talent Production Facility,0,9,42.23976,-122.780045
198137,1696541053,OSF - Green Show Stage,0,21395,42.196434000000004,-122.71461
198391,1696889018,Centerville,0,31,45.802677,-120.9553
198481,1696950069,Allen Elizabethan Theatre,0,49761,42.19617,-122.71499
198585,1697038055,Croisan Creek,0,894,44.908325,-123.07171
198611,1697038348,Station 51,0,2338,42.256805,-123.17061
198615,1697038349,Bellingham-Barkley-Sussex,0,1060,48.776596,-122.42895
198771,1697052454,6&amp;Lafayette,0,3850,44.061985,-121.297264
198779,1697052456,HighlandsII,0,894,48.738804,-122.44743
198801,1697063806,N 3rd Pacific Beach,0,1504,47.21083,-124.20103
198811,1697128681,ASQU-Malahat Nelson,0,121,48.620758,-123.53556
198915,1697144192,Confluence Air,0,10049,48.651478,-120.51186
198957,1697148064,West Deary,0,21396,46.799507,-116.56371
199047,1697465835,2787 Records Rd,0,3227,48.285805,-118.05019
199081,1697465849,Face Rock Village,0,34504,43.106,-124.4315
199111,1697465853,Fulford Harbour,0,4222,48.760677,-123.43661
199129,1697466784,10124 48th Ave E,0,11568,47.15643,-122.37209
199471,1697650451,KP-SP,0,59869,47.313396,-121.90061
199619,1697663681,Auburn Square,0,1491,47.341087,-122.22007
199617,1697663681,Riverton Terrace,0,29239,47.473152,-122.28269
199621,1697663683,Green River,0,1792,47.300285,-122.21379
199627,1697663688,Vantage Glen,0,16998,47.4401,-122.1977
199653,1697663726,Evergreen Court,0,4218,47.305183,-122.308105
199663,1697663809,Rainier View I &amp; II,0,1050,47.192238,-122.00447
199679,1697663815,Burndale,0,8008,47.323925,-122.21578
201935,1699481653,MJP,0,12271,42.332424,-122.88911
202175,1699978978,DEQ037,0,2762,47.27189,-111.7053
202193,1699978990,Magnolia House,0,426,47.6328,-122.39227
202203,1699978996,DEQ029,0,3412,45.875202,-112.09782
202221,1699979018,Lodgepole,0,45017,48.373203,-114.43666
202233,1699979026,DEQ060,0,1016,46.357327,-104.28058
202313,1699980556,Outwest,0,11968,47.77995,-122.36887
202895,1701110965,Union Hill Barn Sensor,0,4936,47.655617,-122.02435
202927,1701113703,Westport Wa,0,3,46.89236,-124.107506
203075,1701116269,Bingen - E. Jewett,0,19239,45.71952,-121.46831
203085,1701116304,"North at Totem Lake Apts, Courtyard, 6F",0,24018,47.71366,-122.17921
203141,1701122373,Charlemange French Immersion School,0,583,44.01337,-123.07525
203231,1701196879,NE9th&amp;Norton,0,37034,44.063606,-121.29219
203245,1701196890,High Point,0,635,47.548927,-122.375374
203293,1701197348,Crest Airpark,0,10599,47.340057,-122.10696
203511,1701212378,VTX-PortSusan,0,13,48.10691,-122.325035
203513,1701212382,Bee Deck,0,39461,47.694115,-122.130486
203531,1701212421,Squak Hollow,0,10209,47.520477,-122.03482
203639,1701268748,BAKERS CORNER,0,30967,46.170303,-123.016014
203637,1701268744,GREEN MOUNTAIN,0,360,46.348892,-122.67122
203643,1701268755,Beaver Bay,0,6770,46.059612,-122.2632
203647,1701268763,HANSEN RD,0,982,46.32065,-122.744026
203653,1701268785,Ariel,0,6521,45.953403,-122.56611
203671,1701268822,West Woodland,0,9765,45.903763,-122.757515
203701,1701277333,Somerset Edmonds,0,11969,47.823914,-122.36747
203741,1701277426,LFPH,0,4156,47.77339,-122.266
203755,1701278166,Angelica,0,1890,44.596546,-123.2646
203869,1701290989,Kalama Industrial,0,7927,46.021076,-122.85347
203873,1701290993,DELAMETER,0,35484,46.269054,-122.93035
203877,1701290997,SOUTH KELSO,0,10220,46.12352,-122.894646
203983,1701453474,Sierra,0,55353,45.59333,-122.428566
203993,1701453481,Fairview Ave E,0,1886,47.64064,-122.32991
204007,1701454163,415 Michigan Street,0,32779,48.417892,-123.37541
204011,1701454164,Jensen,0,1140,42.20446,-122.67575
204123,1701467478,Bay Crest Juanita,0,452,47.7033,-122.20665
204307,1701812252,AQSR- Penelakut tribe - youth center,0,45932,48.97073,-123.65671
204369,1701813358,AQSU-BEF7,0,19,48.993614,-123.82446
204391,1701815073,Wilson Creek School,0,60310,47.42611,-119.120705
204407,1701815083,hifi,0,26606,44.04004,-123.06154
204485,1701885097,47x117,0,2350,47.8075,-117.41944
204697,1701967456,giusto qui,0,70199,47.650143,-121.91493
204897,1701985430,Crestview Lane,0,1406,45.72131,-121.43981
205287,1702068774,TeeNineZero,0,9001,46.857395,-122.84968
205529,1702316392,Mid Little Cub Creek,0,139,48.569317,-120.23847
205579,1702324370,Wollochet Bay,0,8605,47.29283,-122.61172
205819,1702413610,Entiat NFH,0,66581,47.69729,-120.32331
205907,1702422849,Chumstick,0,23181,47.65519,-120.64428
206139,1702507217,Wise Acres,0,2928,47.274,-122.137
206325,1702663073,FFLC Youth Farm,0,282,44.07637,-123.03777
206365,1702678301,DEQ058,0,22890,46.447132,-108.55037
206369,1702678987,DEQ039,0,9781,48.56222,-110.55252
206373,1702678991,DEQ066,0,2930,45.628456,-108.91819
206393,1702679001,DEQ073,0,20368,48.879936,-111.91451
206407,1702679016,DEQ032,0,7995,45.54587,-112.33401
206419,1702679023,DEQ076,0,17321,45.031445,-110.71089
206425,1702679061,Promise Land Tannery,0,4990,48.26224,-119.561134
206429,1702679061,DEQ035,0,17194,46.791412,-105.30764
206617,1702926431,SW Donner Way,0,51324,45.49135,-122.70007
206625,1702926442,Othello,0,66,47.53853,-122.2734
206745,1702934035,FFLC DR,0,4205,44.050846,-123.09682
206835,1702942532,Salubrious,0,3112,44.0257,-121.357635
206913,1703002281,Greenhouse,0,29705,44.944553,-123.11035
207031,1703026861,DEQ064,0,28938,45.890545,-104.553055
207037,1703026868,DEQ061,0,686,46.32201,-111.52028
207055,1703026879,DEQ068,0,7077,48.089634,-105.650635
207251,1703097413,DEQ084,0,10033,47.55824,-109.38147
207405,1703122164,Touchet School District,0,10107,46.03416,-118.67222
207433,1703122184,Preston Hall,0,68285,46.266174,-118.154526
207439,1703122188,Coulee-Hartline School District,0,50307,47.61368,-119.29379
207437,1703122186,CleanAIRE NC HCSEG,0,2205,47.446224,-122.837234
207463,1703122221,Warden School District,0,3338,46.960735,-119.04156
207471,1703122226,AHS Football Field,0,9138,46.34224,-117.05405
207513,1703190257,College Place High School,0,23794,46.03187,-118.38793
207603,1703270762,Starbuck School,0,2369,46.5196,-118.1276
207613,1703270768,Connell Highschool Football field,0,8088,46.662285,-118.875336
207873,1703286933,Galen Rd,0,11950,43.99156,-121.35589
208103,1703627891,SE_Seeley Elementary School,0,42594,47.17563,-113.47616
208115,1703627892,SD_Sidney 201,0,4377,47.867985,-104.676994
208113,1703627892,GL_Glendive,0,162,47.12072,-104.75168
208117,1703627909,DEQ200,0,36748,46.60617,-112.073906
208121,1703627912,DEQ021,0,46447,48.149475,-114.95702
208125,1703627976,DEQ024,0,17087,45.77775,-108.51617
208131,1703627986,DEQ023,0,3692,46.58686,-111.9982
208129,1703627983,BN_Butte Greeley School,0,33212,46.002598,-112.50124
208423,1703695613,Pickering Estate,0,11,47.295395,-122.85901
208429,1703695625,Normandy Park,0,27020,47.43996,-122.35266
208647,1703711029,CK_Cut Bank,0,60670,48.607403,-112.36384
208649,1703711033,Helena Rossiter School,0,766,46.65877,-112.0131
208683,1703785783,CAAP RWE 4,0,45837,45.531513,-122.49271
208695,1703785792,CAAP CHI 1,0,1386,42.58492,-121.92883
209335,1704324896,Camano Island,0,31555,48.19787,-122.472664
209607,1704477101,CAAP CHI 7,0,1384,42.568966,-121.86058
209627,1704477399,DEQ020,0,44546,48.226147,-114.12197
209645,1704477421,DN_Dillon,0,3168,45.206444,-112.64251
209867,1704740647,Merrill City Hall - KCPH Monitor,0,20916,42.02556,-121.597755
210883,1705356266,MT HLN Adams,0,546,46.5876,-112.04565
210975,1705423813,ORCA - Pinniped H4,0,40336,44.61669,-124.04643
211497,1706125118,North Capitol Hill,0,5458,47.633038,-122.30484
211605,1706131376,CAAP MED 2,0,9989,42.331722,-122.89073
211621,1706131404,CAAP MAC 1,0,56791,45.220646,-123.22469
211627,1706131415,CAAP MAC 8,0,5364,45.19892,-123.214134
211631,1706131424,CAAP CHI 12,0,5785,42.592014,-121.7141
211639,1706131440,Collier State Park,0,7851,42.647552,-121.8904
211661,1706131482,CAAP MAC 12,0,17655,45.21359,-123.19991
211665,1706131489,CAAP RWE 5,0,36847,45.525448,-122.465454
211671,1706131498,CAAP MAC 10,0,20187,45.226437,-123.17072
211673,1706131501,CAAP CHI 2,0,43,42.565018,-121.84126
211679,1706131955,Gold Hill City Hall,0,2424,42.433865,-123.04885
211683,1706131958,CAAP MED 7,0,16791,42.30129,-122.87397
211685,1706131961,CAAP MED 6,0,25352,42.337566,-122.810265
211695,1706131966,CAAP MAC 9,0,1024,45.179695,-123.23215
211699,1706131967,CAAP MAC 4,0,51455,45.21864,-123.14958
211705,1706131969,CAAP RWE 2,0,37,45.535862,-122.48009
211711,1706131972,CAAP RWE 9,0,2282,45.5229,-122.49096
211719,1706131982,CAAP MED 1,0,16934,42.33912,-122.83365
211727,1706131986,CAAP MAC 3,0,13170,45.20648,-123.23711
211725,1706131983,CAAP MED 4,0,9673,42.312233,-122.89508
211729,1706131988,CAAP RWE 6,0,8283,45.532394,-122.47998
212043,1706716540,CAAP MED 3,0,2288,42.306034,-122.853485
212059,1706730236,Shelton,0,9258,47.214092,-123.10059
212469,1706996051,Kingsgate 3&amp;4 Pool,0,29899,47.727634,-122.18027
212833,1707255697,CSKT — Kicking Horse Job Corps (Outside),0,13754,47.47723,-114.05928
212859,1707255731,West Hill Nike Tower,0,48201,47.38036,-122.28824
214157,1708372834,NWCAA - Agate Bay,0,6398,48.758358,-122.35634
214427,1708447348,Arock School,0,74,42.913383,-117.52597
214429,1708447350,JVAmbulance,0,58476,42.975018,-117.05566
214461,1708447388,Edmonds,0,15900,47.814102,-122.339134
214899,1708640348,NWCAA - Burlington High School,0,45359,48.478016,-122.33844
214897,1708640346,NWCAA - Hamilton Town Hall,0,49334,48.522076,-121.990776
214905,1708640354,NWCAA - Lyman Town Hall,0,11090,48.52491,-122.05943
215089,1709080618,Colfax Washington,0,8435,46.894154,-117.35862
215987,1709586039,Education Hill 2,0,4370,47.688873,-122.11141
216345,1709755103,NEEBU,0,1890,47.598755,-121.98396
216349,1709755106,Williams Fire,0,13128,42.21825,-123.27354
216359,1709755414,NWCAA - Birchwood 2,0,7881,48.771954,-122.51377
216367,1709755425,NWCAA - Birchwood 5,0,15006,48.769966,-122.51057
216365,1709755421,NWCAA - Maple Falls Town Hall,0,2480,48.923923,-122.076935
216369,1709755428,NWCAA - Bacus Hill,0,5719,48.53327,-122.10319
216375,1709755438,Glaze Meadow Golf Maintenance,0,24579,44.34916,-121.65245
216387,1709755453,NWCAA - Conway School,0,17338,48.33949,-122.318275
216391,1709755465,NWCAA - Birchwood 4,0,34834,48.771763,-122.51349
216399,1709755486,NWCAA - Allen Elementary,0,11632,48.509186,-122.37398
216403,1709755491,NWCAA - CV10,0,54327,48.952034,-122.15259
216405,1709755494,NWCAA - Whatcom County Fire District 14 Station 92,0,8187,48.917664,-122.139206
216419,1709755512,East Renton Highlands Estate,0,27000,47.506557,-122.1458
216473,1709759290,LCC_O23,0,434,47.733776,-122.29399
216565,1709766978,Duck Lake Outdoor,0,20796,46.96163,-124.13667
216863,1710163604,LCC_O1,0,50107,47.727104,-122.29357
217373,1710187755,ESTC (Outside),0,14334,44.091816,-123.06918
217457,1710254243,Mrs. Dixzon's House,0,798,42.36324,-122.84905
217743,1710284118,East morton,0,16948,47.230404,-122.40022
217785,1710284142,Seattle Chinatown District Interstate 5,0,1024,47.597824,-122.320015
217885,1710347496,CG Orchard,0,4408,45.730427,-121.58571
218257,1710453777,Sherman Emergency Services Building,0,2965,45.48153,-120.73209
218727,1710868129,Seabreeze Condominiums,0,17835,47.623848,-122.52039
219001,1710962064,Gimlet,0,260,43.625137,-114.345345
219171,1711119079,Mountain View Elem,0,37977,45.18293,-109.24985
219265,1711375239,Central Saanich Fire Station 1,0,2034,48.565475,-123.43718
219591,1711479297,BIRCH CREEK GOLF COURSE,0,8683,45.56723,-118.79521
220053,1711999972,Whitewater Ranch,0,5155,44.122627,-122.628876
220065,1712000004,New Columbia,0,11193,45.592335,-122.71806
220185,1712070849,Ashlynn Estates,0,18001,47.05314,-122.97218
220337,1712151558,Bayside,0,12112,47.98825,-122.21245
221155,1712675454,55 West 100 South,0,15794,42.09395,-111.87822
221215,1712681778,1495 North Westside Hwy.,0,1625,42.123802,-111.993805
221241,1712681800,Purple Air Sensor,0,1682,42.08271,-111.86327
221401,1712850329,Esquire Hills Neighborhood,0,31812,47.62964,-122.61473
221951,1713453644,JC Boyle Dam Removal Site,0,50352,42.120785,-122.04686
222227,1713809503,Rand Visitors Center,0,802,42.597603,-123.58478
222297,1713811758,IV Boys &amp;Girls Club,0,4048,42.19467,-123.64931
222429,1713821679,Central Saanich Municipal Hall,0,280,48.594707,-123.4202
222489,1713823698,Merlin RMF - PH,0,595,42.507507,-123.4402
222499,1713823704,IVFD ST2 - PH,0,234,42.27684,-123.61606
222603,1713912158,TREE_Project,0,6061,47.60813,-122.302345
222621,1713972394,Almira School District,0,2712,47.707096,-118.94126
223049,1714495685,"Applegate Street, Jacksonville",0,16788,42.30633,-122.97459
223151,1714509489,Lake Wenatchee Water District-Mtn Park,0,556,47.838875,-120.80515
223193,1714509565,Lakeside Place,0,48431,44.070145,-121.31003
223261,1714517115,oncrr2,0,4994,48.596565,-120.4015
223287,1714517141,Lakeside MT,0,25954,48.05427,-114.26529
223543,1714600250,Boundary Hydro Project,0,31590,48.986935,-117.350296
223555,1714600260,Meadowbrook Pond,0,48126,47.704216,-122.2842
223567,1714600265,Fairwood Greens 154th Outside,0,27958,47.450027,-122.13567
223581,1714601149,Elementary school,0,7921,48.60674,-118.054184
223591,1714601153,Suterra,0,67077,44.11462,-121.278206
223605,1714601162,Sprague Washington,0,9831,47.296837,-117.982574
223643,1714601190,Mt Bachelor - Pine Marten Lodge,0,12639,43.990208,-121.68679
224333,1715107716,PBCP OS,0,2296,44.248024,-121.01203
224439,1715115424,South Fork and 436th,0,2844,47.46606,-121.75885
224449,1715184422,Cheney Stadium,0,753,47.2382,-122.49754
224683,1715205790,Fawn Meadow,0,2918,45.712624,-121.91188
224921,1715351489,Backyard,0,62687,45.542328,-122.76211
225205,1715640938,Ponderosa,0,12922,47.73328,-120.66124
225303,1715699345,Garfield Abbey,0,58980,47.604496,-122.302986
225375,1715728512,Ulm,0,52,47.416237,-111.52664
225373,1715728511,Sunriver Library Outside,0,51538,43.86581,-121.43533
225515,1715816051,Shelton Spring Herbs,0,10855,47.24022,-123.12192
225553,1715875006,Tolt Hill 35,0,1888,47.627827,-121.950226
225595,1715876587,3DAdams Weather,0,2810,45.37195,-122.76505
225639,1715886095,CG Clean Air Ambassador @ South Wasco GS Outside,0,1326,45.17667,-121.07898
225673,1715886118,CG Clean Air Ambassador@Dufur School,0,18374,45.45496,-121.123505
225893,1716223004,GH Lakes,0,7185,47.391567,-122.59882
225943,1716321314,"Paradise Ln, Ashland, OR",0,56839,42.175987,-122.68616
225953,1716415853,Jefferson County Public Health,0,63226,48.10419,-122.79192
226067,1716428353,NECC_Exterior1,0,192,47.69404,-117.37401
226089,1716428367,WCCC_Exterior1,0,6530,47.672497,-117.443436
226203,1716561535,Palisades SD,0,21046,47.41644,-119.91605
226321,1716927215,WinterCreek,0,41560,44.102398,-121.25921
226331,1716927219,Avion Water Company,0,15300,44.00868,-121.32268
226373,1716927247,Port of Camas-Washougal Maria,0,6675,45.577072,-122.380646
226411,1716928749,Suttle Lake Camp,0,9747,44.42522,-121.7257
226479,1716934621,Spruce Ranch,0,252,44.30383,-121.26421
226489,1716934631,Coeur d'Alene Tribal Housing Authority,0,28763,47.3242,-116.886444
226511,1716934656,Fir Butte Rd,0,56263,44.07735,-123.23534
226513,1716934656,Gray Birch,0,11903,43.903976,-121.43021
226551,1717010104,Clearwater_MissoulaPublicHealth,0,1513,47.00087,-113.37072
226975,1717187392,Total Bliss Farm,0,4995,45.45355,-122.43735
226979,1717432149,Stenkamp,0,67123,44.06923,-121.16383
227021,1717437680,Lake Billy Chinook,0,8739,44.597553,-121.45144
227035,1717437706,Meadow House,0,4790,44.32571,-121.53744
227051,1717437727,Rainey Creek,0,12013,43.439316,-111.30177
227065,1717446001,MLK_Exterior1,0,50426,47.65117,-117.37744000000001
227093,1717538069,Kitty Corner,0,15300,44.04683,-121.28017
227107,1717546406,RockRidge,0,3954,48.496532,-122.65324
227105,1717546403,Wallingford,0,59000,47.658356,-122.33893
227111,1717604713,Outside,0,22863,44.287556,-120.87646
227237,1717618356,Harney County Courthouse,0,4260,43.589375,-119.05693
227273,1717618983,Marinwood 2,0,41556,47.716846,-122.15765
227437,1717684892,EPL Feed LLC,0,19,46.84944,-119.173485
227687,1717799037,Powder Horn,0,5265,44.694603,-106.970024
227781,1717803949,TEPP Thomas Loop,0,11115,42.016907,-116.14508
227811,1717857139,Pro Staff Lane,0,1350,43.9127,-121.43176
227911,1718029583,Bel Aire,0,46914,47.79475,-122.37097
228393,1718294900,Weippe Discovery Center,0,2408,46.37563,-115.94258
228419,1718314906,J&amp;R Lower Bridge Estates,0,474,44.350426,-121.26842
228435,1718314917,Lincoln County Emergency Management,0,3566,42.720303,-110.924095
228447,1718317026,Kelly’s Camp,0,5003,48.625854,-113.90377
228451,1718317039,5155 Old Hwy 99,0,43664,42.087887,-122.59296
