id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1
3911,2023-07-01T00:00:00Z,38,82,4.4,4.5
3911,2023-08-01T00:00:00Z,39,84,17.5,21.8
3911,2024-08-01T00:00:00Z,43,81,6.3,6.4
3911,2023-03-01T00:00:00Z,57,52,5,5.1
3911,2025-01-01T00:00:00Z,60,49,16.9,17.8
3911,2021-04-01T00:00:00Z,40,65,10.7,12.9
3911,2024-09-01T00:00:00Z,48,77,6.7,7.1
3911,2020-05-01T00:00:00Z,53,69,3.2,3.3
3911,2022-09-01T00:00:00Z,46,76,14.7,16.8
3911,2023-10-01T00:00:00Z,59,65,11.3,11.5
3911,2020-09-01T00:00:00Z,50,75,107.2,158.2
3911,2022-05-01T00:00:00Z,53,64,2.4,2.4
3911,2020-08-01T00:00:00Z,39,81,4.7,4.7
3911,2022-06-01T00:00:00Z,51,73,3.2,3.2
3911,2024-12-01T00:00:00Z,67,51,11.1,12
3911,2023-06-01T00:00:00Z,40,75,3.1,3.1
3911,2021-05-01T00:00:00Z,47,68,4.1,4.3
3911,2020-11-01T00:00:00Z,61,55,14.1,15.5
3911,2023-11-01T00:00:00Z,63,55,17.9,19.4
3911,2020-03-01T00:00:00Z,52,56,9.7,10.2
3911,2020-12-01T00:00:00Z,64,52,14.2,16.1
3911,2023-02-01T00:00:00Z,55,51,9.5,10.3
3911,2021-07-01T00:00:00Z,39,83,5.3,5.3
3911,2024-05-01T00:00:00Z,48,68,1.9,2
3911,2022-02-01T00:00:00Z,56,53,13.1,13.8
3911,2021-08-01T00:00:00Z,40,82,8.3,9
3911,2023-04-01T00:00:00Z,57,59,2.4,2.5
3911,2024-06-01T00:00:00Z,43,75,2,2
3911,2024-03-01T00:00:00Z,55,57,4,4.1
3911,2022-08-01T00:00:00Z,43,83,5.5,5.8
3911,2021-10-01T00:00:00Z,58,63,8.1,8.3
3911,2020-07-01T00:00:00Z,40,81,4.9,5
3911,2021-09-01T00:00:00Z,46,75,11.9,14.8
3911,2024-01-01T00:00:00Z,69,51,7.4,7.5
3911,2024-04-01T00:00:00Z,50,62,2.7,2.7
3911,2021-03-01T00:00:00Z,52,56,10.1,10.8
3911,2023-01-01T00:00:00Z,61,51,9.3,9.7
3911,2025-05-01T00:00:00Z,45,69,3,3
3911,2022-12-01T00:00:00Z,63,49,12.8,14
3911,2024-10-01T00:00:00Z,52,67,9.3,9.6
3911,2024-07-01T00:00:00Z,38,84,4.1,4.1
35331,2024-04-01T00:00:00Z,46,59,2.3,2.4
35331,2023-09-01T00:00:00Z,40,72,18.2,22.9
35331,2021-09-01T00:00:00Z,35,73,38.9,55.1
35331,2020-04-01T00:00:00Z,42,64,3.4,3.5
35331,2023-04-01T00:00:00Z,48,57,3.7,4.1
35331,2023-06-01T00:00:00Z,37,74,4.8,5.1
35331,2020-09-01T00:00:00Z,34,75,93.3,136.6
35331,2024-02-01T00:00:00Z,59,50,3.5,3.6
35331,2023-03-01T00:00:00Z,55,47,4.8,5.5
35331,2021-03-01T00:00:00Z,51,50,6.4,7.2
35331,2021-07-01T00:00:00Z,29,86,13.3,14.8
35331,2024-03-01T00:00:00Z,54,51,3.2,3.4
35331,2022-09-01T00:00:00Z,37,76,21.8,28
35331,2022-03-01T00:00:00Z,51,55,4,4.5
35331,2021-02-01T00:00:00Z,62,46,7,7.5
35331,2021-04-01T00:00:00Z,40,61,6.1,7.2
35331,2024-11-01T00:00:00Z,64,47,6.8,6.8
35331,2021-11-01T00:00:00Z,62,52,11.3,12.5
35331,2024-10-01T00:00:00Z,44,63,4.6,4.7
35331,2022-12-01T00:00:00Z,61,45,14.1,15.8
35331,2025-03-01T00:00:00Z,55,53,3.3,3.5
35331,2020-08-01T00:00:00Z,30,82,6.5,6.9
35331,2024-07-01T00:00:00Z,30,85,14,17.1
35331,2024-06-01T00:00:00Z,35,75,2.3,2.3
35331,2025-01-01T00:00:00Z,59,44,7,7.1
35331,2023-02-01T00:00:00Z,54,45,8.3,9.5
35331,2020-12-01T00:00:00Z,66,45,12.7,14
35331,2021-10-01T00:00:00Z,53,59,5.2,5.9
35331,2022-06-01T00:00:00Z,42,72,3.1,3.2
35331,2024-09-01T00:00:00Z,37,75,9.6,10.4
35331,2023-12-01T00:00:00Z,64,50,9.1,9.4
35331,2025-06-01T00:00:00Z,36,76,4.2,4.2
35331,2022-08-01T00:00:00Z,33,84,18.1,22.1
35331,2020-01-01T00:00:00Z,67,48,5.8,6
35331,2022-10-01T00:00:00Z,43,66,26.2,33.2
35331,2020-10-01T00:00:00Z,42,64,15,20
35331,2020-11-01T00:00:00Z,59,49,9.7,10.3
35331,2025-07-01T00:00:00Z,32,84,4.7,5
35331,2024-12-01T00:00:00Z,65,47,7,7
35331,2020-07-01T00:00:00Z,33,82,6.6,6.7
35331,2023-05-01T00:00:00Z,42,70,5.2,5.3
35331,2024-05-01T00:00:00Z,41,66,2.3,2.5
35331,2021-12-01T00:00:00Z,66,44,7,7.4
35331,2025-04-01T00:00:00Z,45,60,3.5,3.6
35331,2024-01-01T00:00:00Z,64,51,4.4,4.5
35331,2023-08-01T00:00:00Z,31,83,52.9,75.5
35331,2023-01-01T00:00:00Z,58,46,6.9,7.8
35331,2021-05-01T00:00:00Z,36,68,2.9,3.2
35331,2020-06-01T00:00:00Z,42,73,2.5,2.8
35331,2025-05-01T00:00:00Z,41,67,3,3.1
35331,2023-11-01T00:00:00Z,59,51,15.2,16.6
35331,2021-01-01T00:00:00Z,66,46,9,9.9
35331,2022-07-01T00:00:00Z,37,83,8.5,9.4
35331,2021-08-01T00:00:00Z,33,81,81.2,118.8
35331,2022-02-01T00:00:00Z,53,47,6.6,7.5
35331,2024-08-01T00:00:00Z,36,80,17.6,21.7
35331,2022-11-01T00:00:00Z,57,47,13.9,15.8
35331,2023-07-01T00:00:00Z,30,83,8,8.9
35331,2022-05-01T00:00:00Z,46,62,2.4,2.6
35331,2022-04-01T00:00:00Z,49,54,3.8,4.2
35331,2025-02-01T00:00:00Z,61,47,5.1,5.1
35331,2023-10-01T00:00:00Z,53,61,6.5,6.8
35331,2021-06-01T00:00:00Z,36,78,6.5,7.6
35331,2020-02-01T00:00:00Z,57,48,6.5,6.7
35331,2020-05-01T00:00:00Z,43,68,2.3,2.4
35331,2022-01-01T00:00:00Z,60,46,4.5,4.9
35331,2020-03-01T00:00:00Z,52,51,4,4.1
36263,2020-05-01T00:00:00Z,42,67,2.8,2.9
36263,2022-12-01T00:00:00Z,56,45,12.3,12.9
36263,2021-09-01T00:00:00Z,34,71,43.3,61.8
36263,2021-08-01T00:00:00Z,30,80,74.7,108.9
36263,2025-04-01T00:00:00Z,41,60,3.2,3.2
36263,2025-06-01T00:00:00Z,33,76,3.7,3.7
36263,2020-10-01T00:00:00Z,39,62,21.3,29.1
36263,2023-10-01T00:00:00Z,49,61,6.9,6.9
36263,2025-07-01T00:00:00Z,30,84,6.1,6.4
36263,2022-09-01T00:00:00Z,35,75,19.3,24.4
36263,2025-02-01T00:00:00Z,53,47,7,7.2
36263,2022-01-01T00:00:00Z,50,48,8.8,9
36263,2023-08-01T00:00:00Z,33,81,67.8,96.8
36263,2024-06-01T00:00:00Z,32,75,2.7,2.7
36263,2023-11-01T00:00:00Z,51,51,11.8,12
36263,2020-02-01T00:00:00Z,51,47,11.7,12.2
36263,2021-04-01T00:00:00Z,33,60,6.1,6.5
36263,2023-03-01T00:00:00Z,48,47,3.9,4
36263,2022-02-01T00:00:00Z,45,48,8.2,8.7
36263,2024-09-01T00:00:00Z,36,73,9.6,10.5
36263,2025-05-01T00:00:00Z,37,67,3.1,3.1
36263,2022-04-01T00:00:00Z,44,54,3.6,3.6
36263,2022-06-01T00:00:00Z,38,72,2.8,2.8
36263,2021-02-01T00:00:00Z,54,47,9,9.3
36263,2024-04-01T00:00:00Z,44,57,2.4,2.4
36263,2022-10-01T00:00:00Z,40,65,14.7,15.7
36263,2021-06-01T00:00:00Z,33,78,4.1,4.1
36263,2023-09-01T00:00:00Z,40,70,17.4,21.5
36263,2020-04-01T00:00:00Z,39,61,3.7,3.8
36263,2022-07-01T00:00:00Z,33,83,9.7,11.7
36263,2024-01-01T00:00:00Z,54,51,5.4,5.5
36263,2021-05-01T00:00:00Z,34,67,1.9,1.9
36263,2023-04-01T00:00:00Z,43,57,4.1,4.2
36263,2024-12-01T00:00:00Z,56,48,11.6,12
36263,2024-05-01T00:00:00Z,38,65,2.2,2.2
36263,2022-05-01T00:00:00Z,41,62,1.8,1.8
36263,2025-03-01T00:00:00Z,48,53,3.9,4
36263,2024-02-01T00:00:00Z,51,50,4.7,4.7
36263,2024-08-01T00:00:00Z,35,78,17.7,21.6
36263,2020-11-01T00:00:00Z,54,49,14.4,15.5
36263,2023-12-01T00:00:00Z,56,50,14,14.9
36263,2024-11-01T00:00:00Z,55,49,9.2,9.4
36263,2022-03-01T00:00:00Z,45,55,5.4,5.4
36263,2023-01-01T00:00:00Z,49,46,6,6.1
36263,2020-08-01T00:00:00Z,30,80,9.1,10.1
36263,2021-10-01T00:00:00Z,50,59,4.1,4.2
36263,2020-12-01T00:00:00Z,55,47,13.8,14.4
36263,2020-07-01T00:00:00Z,30,80,7.1,7.1
36263,2020-09-01T00:00:00Z,31,75,102.6,149.9
36263,2022-11-01T00:00:00Z,49,48,11.4,11.6
36263,2021-12-01T00:00:00Z,58,45,13.3,14.1
36263,2025-01-01T00:00:00Z,52,44,13.1,13.3
36263,2022-08-01T00:00:00Z,30,83,19,23
36263,2023-06-01T00:00:00Z,36,73,4.1,4.1
36263,2021-03-01T00:00:00Z,44,51,4.6,4.6
36263,2023-02-01T00:00:00Z,47,45,5.6,5.6
36263,2020-06-01T00:00:00Z,42,72,2.1,2.1
36263,2021-11-01T00:00:00Z,57,52,12.7,13.1
36263,2021-01-01T00:00:00Z,55,47,8.2,8.4
36263,2020-01-01T00:00:00Z,59,48,10.5,10.9
36263,2023-05-01T00:00:00Z,41,68,5.6,5.6
36263,2020-03-01T00:00:00Z,49,51,6.8,6.8
36263,2024-10-01T00:00:00Z,45,62,5.1,5.2
36263,2023-07-01T00:00:00Z,28,83,9.4,10
36263,2024-03-01T00:00:00Z,47,52,4.2,4.3
36263,2024-07-01T00:00:00Z,27,85,16,19.5
36263,2021-07-01T00:00:00Z,27,85,13.3,14.2
31119,2022-05-01T00:00:00Z,38,58,1.7,1.7
31119,2021-08-01T00:00:00Z,32,71,39.3,52.3
31119,2021-09-01T00:00:00Z,34,68,47.9,68.6
31119,2022-01-01T00:00:00Z,44,45,6,6.3
31119,2023-02-01T00:00:00Z,39,42,2.7,2.7
31119,2022-08-01T00:00:00Z,29,81,13.4,14.8
31119,2022-11-01T00:00:00Z,47,42,12,13.6
31119,2023-10-01T00:00:00Z,47,57,7.3,7.4
31119,2025-03-01T00:00:00Z,57,49,1.8,1.8
31119,2022-04-01T00:00:00Z,40,50,1.5,1.6
31119,2023-05-01T00:00:00Z,40,65,6.1,6.4
31119,2022-07-01T00:00:00Z,29,81,6.9,7.1
31119,2023-09-01T00:00:00Z,44,66,18.7,23.3
31119,2023-08-01T00:00:00Z,33,78,68.2,97.4
31119,2024-04-01T00:00:00Z,43,53,2,2.1
31119,2024-02-01T00:00:00Z,53,44,2.9,3.1
31119,2021-10-01T00:00:00Z,42,56,2.7,2.8
31119,2025-02-01T00:00:00Z,56,41,3.3,3.4
31119,2023-03-01T00:00:00Z,44,43,1.9,1.9
31119,2022-02-01T00:00:00Z,38,45,2.9,3
31119,2022-12-01T00:00:00Z,52,39,6.4,7
31119,2023-06-01T00:00:00Z,34,73,5.2,5.3
31119,2023-04-01T00:00:00Z,38,53,1.5,1.5
31119,2022-10-01T00:00:00Z,35,62,14.4,15.8
31119,2024-11-01T00:00:00Z,63,45,7.3,7.8
31119,2025-04-01T00:00:00Z,41,56,3.7,3.8
31119,2024-08-01T00:00:00Z,37,75,23.6,29.1
31119,2025-07-01T00:00:00Z,34,80,7.8,9.5
31119,2022-06-01T00:00:00Z,38,69,1.9,1.9
31119,2023-12-01T00:00:00Z,60,46,12.6,14.5
31119,2021-12-01T00:00:00Z,51,42,6.1,7.3
31119,2021-11-01T00:00:00Z,45,52,5.6,5.9
31119,2024-03-01T00:00:00Z,47,47,2,2.1
31119,2024-05-01T00:00:00Z,39,61,6.7,8.7
31119,2022-09-01T00:00:00Z,33,70,30.8,40.5
31119,2022-03-01T00:00:00Z,41,51,1.8,1.8
31119,2025-06-01T00:00:00Z,34,73,3.8,3.8
31119,2023-11-01T00:00:00Z,51,48,10.2,10.5
31119,2025-01-01T00:00:00Z,54,42,5.1,5.3
31119,2024-12-01T00:00:00Z,65,43,8.3,8.4
31119,2024-06-01T00:00:00Z,32,73,2.7,3
31119,2024-01-01T00:00:00Z,58,40,5.3,5.4
31119,2025-05-01T00:00:00Z,42,63,3.3,3.5
31119,2023-07-01T00:00:00Z,28,80,22.5,29.6
31119,2023-01-01T00:00:00Z,46,42,3.2,3.3
31119,2024-10-01T00:00:00Z,45,58,25.6,34.1
31119,2024-07-01T00:00:00Z,27,83,27.5,36.7
31119,2024-09-01T00:00:00Z,37,70,28.1,38.2
15097,2021-03-01T00:00:00Z,50,56,2.9,2.9
15097,2023-09-01T00:00:00Z,46,74,22.5,31.8
15097,2021-02-01T00:00:00Z,56,54,1.6,1.6
15097,2023-07-01T00:00:00Z,37,83,3.1,3.1
15097,2020-01-01T00:00:00Z,61,56,1.6,1.6
15097,2021-07-01T00:00:00Z,39,83,4.1,4.1
15097,2023-12-01T00:00:00Z,60,56,7.7,7.9
15097,2021-10-01T00:00:00Z,55,63,4.7,4.8
15097,2022-08-01T00:00:00Z,42,83,3.4,3.4
15097,2024-08-01T00:00:00Z,43,79,5.2,5.2
15097,2023-02-01T00:00:00Z,52,51,3.7,3.7
15097,2024-09-01T00:00:00Z,48,75,5.3,5.6
15097,2021-01-01T00:00:00Z,59,55,3.6,3.7
15097,2022-12-01T00:00:00Z,57,51,7.4,7.5
15097,2023-06-01T00:00:00Z,39,76,2.3,2.3
15097,2024-01-01T00:00:00Z,59,53,2.7,2.7
15097,2025-04-01T00:00:00Z,46,65,1.9,1.9
15097,2024-02-01T00:00:00Z,55,57,2.2,2.2
15097,2023-05-01T00:00:00Z,44,72,3.2,3.2
15097,2020-02-01T00:00:00Z,54,55,2.8,2.8
15097,2020-06-01T00:00:00Z,47,74,1.2,1.2
15097,2024-12-01T00:00:00Z,61,52,8.1,8.3
15097,2023-10-01T00:00:00Z,53,66,9.1,10
15097,2023-03-01T00:00:00Z,53,53,2.2,2.2
15097,2024-11-01T00:00:00Z,59,56,8.5,8.7
15097,2024-03-01T00:00:00Z,51,58,1.4,1.4
15097,2021-06-01T00:00:00Z,43,79,3.1,3.1
15097,2024-06-01T00:00:00Z,42,75,1.2,1.2
15097,2024-10-01T00:00:00Z,50,65,3.5,3.6
15097,2021-09-01T00:00:00Z,44,75,5.1,5.4
15097,2020-09-01T00:00:00Z,48,75,93.2,138.2
15097,2022-09-01T00:00:00Z,44,76,9.3,10.1
15097,2021-11-01T00:00:00Z,59,59,4.8,4.8
15097,2020-07-01T00:00:00Z,41,80,3.4,3.4
15097,2022-06-01T00:00:00Z,48,73,4.9,5.9
15097,2025-01-01T00:00:00Z,54,50,6.7,6.7
15097,2023-08-01T00:00:00Z,39,83,13.4,16.1
15097,2023-04-01T00:00:00Z,52,60,1,1
15097,2025-02-01T00:00:00Z,55,52,1.7,1.7
15097,2025-05-01T00:00:00Z,45,69,1.7,1.7
15097,2025-07-01T00:00:00Z,38,83,2.4,2.4
15097,2020-11-01T00:00:00Z,56,56,12.6,14.2
15097,2021-05-01T00:00:00Z,44,69,1.9,2
15097,2020-03-01T00:00:00Z,51,56,2.8,2.8
15097,2022-01-01T00:00:00Z,58,52,6.3,6.3
15097,2020-04-01T00:00:00Z,49,64,2.7,2.7
15097,2021-08-01T00:00:00Z,40,81,5.8,5.8
15097,2020-12-01T00:00:00Z,58,53,5.9,6
15097,2021-12-01T00:00:00Z,59,52,2.2,2.2
15097,2024-04-01T00:00:00Z,47,63,1.2,1.2
15097,2022-04-01T00:00:00Z,50,59,1.5,1.6
15097,2020-05-01T00:00:00Z,49,69,2,2.1
15097,2022-02-01T00:00:00Z,52,53,5.4,5.4
15097,2023-11-01T00:00:00Z,56,57,14,14.6
15097,2024-07-01T00:00:00Z,38,84,3.2,3.2
15097,2022-05-01T00:00:00Z,50,65,1,1
15097,2024-05-01T00:00:00Z,45,69,1.1,1.1
15097,2025-03-01T00:00:00Z,55,58,1.1,1.1
15097,2022-11-01T00:00:00Z,55,52,20,22.1
15097,2021-04-01T00:00:00Z,40,65,2.4,2.4
15097,2023-01-01T00:00:00Z,58,52,3.3,3.3
15097,2020-10-01T00:00:00Z,52,65,10.1,10.5
15097,2022-10-01T00:00:00Z,51,68,17.1,20
15097,2022-03-01T00:00:00Z,53,59,1.6,1.6
15097,2022-07-01T00:00:00Z,44,81,4,4
15097,2025-06-01T00:00:00Z,42,76,3.4,3.4
15097,2020-08-01T00:00:00Z,38,81,3.2,3.2
14223,2020-04-01T00:00:00Z,41,66,5.7,5.8
14223,2024-04-01T00:00:00Z,36,69,6.9,7
14223,2020-06-01T00:00:00Z,43,78,3.4,3.4
14223,2025-03-01T00:00:00Z,49,62,4.8,4.9
14223,2022-05-01T00:00:00Z,46,67,1.6,1.6
14223,2024-05-01T00:00:00Z,45,68,3.6,4
14223,2022-04-01T00:00:00Z,46,60,3,3.6
14223,2021-09-01T00:00:00Z,40,76,1738.2,2606.3
14223,2023-06-01T00:00:00Z,36,78,8.6,11
14223,2020-12-01T00:00:00Z,55,53,9.4,9.8
14223,2023-12-01T00:00:00Z,54,57,8.9,9.1
14223,2025-05-01T00:00:00Z,39,73,3.1,3.1
14223,2021-06-01T00:00:00Z,40,81,1719.2,2577.9
14223,2020-03-01T00:00:00Z,47,56,6.5,6.6
14223,2022-08-01T00:00:00Z,36,87,3.5,3.5
14223,2022-03-01T00:00:00Z,50,59,447.7,669.6
14223,2020-10-01T00:00:00Z,52,62,12,12.5
14223,2024-06-01T00:00:00Z,37,83,8.1,8.5
14223,2024-10-01T00:00:00Z,51,65,7,7
14223,2023-10-01T00:00:00Z,50,69,14.8,15.6
14223,2022-06-01T00:00:00Z,45,75,2,2
14223,2024-09-01T00:00:00Z,44,78,9.5,10.9
14223,2024-01-01T00:00:00Z,55,53,4.8,4.9
14223,2020-07-01T00:00:00Z,39,82,6.8,6.9
14223,2022-10-01T00:00:00Z,48,69,16.5,18.6
14223,2021-11-01T00:00:00Z,56,58,499.8,746.7
14223,2021-01-01T00:00:00Z,57,53,121.1,177.2
14223,2021-12-01T00:00:00Z,57,51,325,485.3
14223,2023-09-01T00:00:00Z,42,77,9.2,9.9
14223,2020-11-01T00:00:00Z,57,55,12.1,12.7
14223,2023-05-01T00:00:00Z,35,80,6.1,6.1
14223,2023-02-01T00:00:00Z,50,51,6.2,6.5
14223,2020-02-01T00:00:00Z,51,54,5.5,5.6
14223,2025-07-01T00:00:00Z,33,88,4.5,4.5
14223,2021-10-01T00:00:00Z,54,62,172.7,257.2
14223,2024-11-01T00:00:00Z,57,56,7.9,8.1
14223,2024-12-01T00:00:00Z,58,53,11.9,12.9
14223,2024-07-01T00:00:00Z,33,90,11.2,11.4
14223,2020-01-01T00:00:00Z,58,54,5.1,5.4
14223,2023-11-01T00:00:00Z,54,57,15.4,15.9
14223,2021-07-01T00:00:00Z,36,85,1699.4,2547.8
14223,2023-04-01T00:00:00Z,46,63,2.6,2.6
14223,2021-05-01T00:00:00Z,41,71,1800.9,2700.6
14223,2024-02-01T00:00:00Z,53,55,4.6,4.8
14223,2022-07-01T00:00:00Z,37,86,3.6,3.7
14223,2023-08-01T00:00:00Z,36,84,160.8,237.9
14223,2020-09-01T00:00:00Z,47,75,136.6,203.1
14223,2025-06-01T00:00:00Z,36,80,5,5
14223,2022-12-01T00:00:00Z,54,49,10.7,11.2
14223,2024-03-01T00:00:00Z,46,61,6.9,7.1
14223,2024-08-01T00:00:00Z,37,85,11.5,12.8
14223,2021-08-01T00:00:00Z,39,83,1701.2,2550.1
14223,2023-03-01T00:00:00Z,47,56,3.5,3.6
14223,2023-01-01T00:00:00Z,52,53,6.7,6.9
14223,2025-04-01T00:00:00Z,36,70,4.3,4.3
14223,2022-11-01T00:00:00Z,51,52,15.3,16.8
14223,2022-01-01T00:00:00Z,54,51,347.4,517.3
14223,2020-05-01T00:00:00Z,44,72,6.7,8.5
14223,2022-09-01T00:00:00Z,42,77,5.5,5.8
14223,2021-04-01T00:00:00Z,34,67,787.1,1178.6
14223,2021-03-01T00:00:00Z,48,56,9.3,9.7
14223,2025-02-01T00:00:00Z,52,53,4.9,5
14223,2025-01-01T00:00:00Z,52,51,11.5,11.9
14223,2021-02-01T00:00:00Z,55,51,6.6,7
14223,2022-02-01T00:00:00Z,49,53,26.1,36.2
14223,2020-08-01T00:00:00Z,37,82,6,6
15143,2024-02-01T00:00:00Z,55,56,4.5,4.5
15143,2021-01-01T00:00:00Z,58,55,10.7,11.1
15143,2024-04-01T00:00:00Z,46,63,2.4,2.4
15143,2022-06-01T00:00:00Z,46,74,2.6,2.6
15143,2022-10-01T00:00:00Z,50,69,22.4,26.4
15143,2024-05-01T00:00:00Z,45,68,2.1,2.1
15143,2024-06-01T00:00:00Z,42,75,1.9,1.9
15143,2025-06-01T00:00:00Z,42,76,3.3,3.3
15143,2025-03-01T00:00:00Z,53,59,3.1,3.2
15143,2025-04-01T00:00:00Z,44,65,3.3,3.3
15143,2022-03-01T00:00:00Z,52,59,5,5
15143,2023-11-01T00:00:00Z,56,56,18.8,19.8
15143,2023-03-01T00:00:00Z,52,54,5.6,5.7
15143,2021-08-01T00:00:00Z,41,81,5.8,5.9
15143,2020-03-01T00:00:00Z,50,56,6.5,6.5
15143,2021-06-01T00:00:00Z,42,80,4.3,4.3
15143,2022-01-01T00:00:00Z,56,52,14.4,15.1
15143,2020-11-01T00:00:00Z,58,56,17.1,18.2
15143,2020-08-01T00:00:00Z,42,79,4.7,4.7
15143,2024-08-01T00:00:00Z,43,80,5.8,5.8
15143,2021-04-01T00:00:00Z,38,65,5.5,5.6
15143,2021-07-01T00:00:00Z,39,83,4.5,4.5
15143,2025-02-01T00:00:00Z,54,52,5,5
15143,2020-04-01T00:00:00Z,47,64,4.9,4.9
15143,2024-12-01T00:00:00Z,59,53,12,12.2
15143,2021-03-01T00:00:00Z,50,56,10.9,11.3
15143,2025-01-01T00:00:00Z,52,51,13.2,13.4
15143,2020-12-01T00:00:00Z,58,53,14.3,14.6
15143,2025-05-01T00:00:00Z,43,69,2.5,2.5
15143,2021-11-01T00:00:00Z,58,59,9.8,9.9
15143,2024-11-01T00:00:00Z,58,56,12.2,14
15143,2023-06-01T00:00:00Z,40,75,3.2,3.2
15143,2022-05-01T00:00:00Z,49,65,2.2,2.3
15143,2022-07-01T00:00:00Z,42,83,6.8,7.3
15143,2020-09-01T00:00:00Z,47,75,102.4,151.3
15143,2023-02-01T00:00:00Z,52,51,13.2,15
15143,2024-03-01T00:00:00Z,50,58,4.6,4.6
15143,2023-04-01T00:00:00Z,50,61,2.5,2.5
15143,2021-12-01T00:00:00Z,59,52,5.6,5.6
15143,2021-05-01T00:00:00Z,43,70,2.7,2.7
15143,2025-07-01T00:00:00Z,39,82,2.8,2.8
15143,2022-12-01T00:00:00Z,55,51,11.4,11.5
15143,2022-09-01T00:00:00Z,42,77,10.6,11.3
15143,2024-09-01T00:00:00Z,47,76,6.1,6.2
15143,2020-01-01T00:00:00Z,60,56,4,4
15143,2022-11-01T00:00:00Z,53,52,19.4,20.3
15143,2023-09-01T00:00:00Z,46,75,6.1,6.2
15143,2022-02-01T00:00:00Z,51,53,14.2,14.7
15143,2023-08-01T00:00:00Z,39,84,10.6,11.5
15143,2020-05-01T00:00:00Z,48,69,3.6,3.6
15143,2023-10-01T00:00:00Z,53,66,11.7,11.8
15143,2020-07-01T00:00:00Z,42,78,4.5,4.6
15143,2023-12-01T00:00:00Z,60,55,9.9,9.9
15143,2023-01-01T00:00:00Z,56,53,9.5,9.5
15143,2021-02-01T00:00:00Z,56,53,6.6,6.7
15143,2024-07-01T00:00:00Z,38,84,4.8,5.3
15143,2023-05-01T00:00:00Z,42,73,4.3,4.3
15143,2024-10-01T00:00:00Z,51,66,7.4,7.5
15143,2020-02-01T00:00:00Z,53,54,10,10.1
15143,2022-04-01T00:00:00Z,49,59,2.8,2.8
15143,2021-10-01T00:00:00Z,54,64,9.8,10.1
15143,2024-01-01T00:00:00Z,59,52,5.7,5.7
15143,2023-07-01T00:00:00Z,38,82,4.1,4.3
15143,2022-08-01T00:00:00Z,42,83,5,5.2
15143,2021-09-01T00:00:00Z,44,76,5.2,5.3
15143,2020-10-01T00:00:00Z,53,65,15.1,15.8
15143,2020-06-01T00:00:00Z,48,72,2.1,2.1
36659,2020-01-01T00:00:00Z,64,52,8.7,9
36659,2020-12-01T00:00:00Z,64,49,1838,2753.4
36659,2023-05-01T00:00:00Z,42,71,4.4,4.5
36659,2024-06-01T00:00:00Z,44,74,2.3,2.3
36659,2022-07-01T00:00:00Z,40,81,4.5,4.5
36659,2023-07-01T00:00:00Z,40,81,4.4,4.5
36659,2020-10-01T00:00:00Z,51,63,18.3,20.6
36659,2021-05-01T00:00:00Z,41,67,0.1,0.1
36659,2025-02-01T00:00:00Z,60,52,9.1,9.3
36659,2020-11-01T00:00:00Z,61,52,396.4,588.3
36659,2022-02-01T00:00:00Z,51,52,13.4,13.7
36659,2020-09-01T00:00:00Z,46,73,118.2,174.5
36659,2021-02-01T00:00:00Z,57,52,1586.1,2379.3
36659,2021-03-01T00:00:00Z,49,54,0.5,0.5
36659,2024-11-01T00:00:00Z,63,55,11.5,12
36659,2024-09-01T00:00:00Z,50,75,8.6,9.3
36659,2022-04-01T00:00:00Z,45,58,4.4,4.5
36659,2021-01-01T00:00:00Z,60,52,1780.4,2669.8
36659,2023-01-01T00:00:00Z,59,51,10.8,11.1
36659,2021-06-01T00:00:00Z,41,77,0.1,0.1
36659,2024-05-01T00:00:00Z,47,67,2.6,2.6
36659,2020-08-01T00:00:00Z,36,79,4.7,4.7
36659,2022-06-01T00:00:00Z,44,73,3.8,3.9
36659,2021-04-01T00:00:00Z,38,62,0.3,0.3
36659,2023-09-01T00:00:00Z,49,73,23.4,30.9
36659,2020-02-01T00:00:00Z,59,50,15.4,16.1
36659,2025-04-01T00:00:00Z,49,63,3.9,3.9
36659,2023-02-01T00:00:00Z,51,45,23.8,24.6
36659,2024-03-01T00:00:00Z,56,55,6.3,6.4
36659,2024-01-01T00:00:00Z,66,55,9.3,9.6
36659,2020-05-01T00:00:00Z,47,67,4.3,4.4
36659,2022-11-01T00:00:00Z,62,51,19.2,20.6
36659,2023-10-01T00:00:00Z,62,64,14.2,14.6
36659,2022-09-01T00:00:00Z,46,75,14.4,16.6
36659,2021-11-01T00:00:00Z,57,58,12.8,13.1
36659,2023-12-01T00:00:00Z,66,55,14,14.4
36659,2024-02-01T00:00:00Z,61,55,8.9,9.1
36659,2024-10-01T00:00:00Z,53,65,9.1,9.4
36659,2025-06-01T00:00:00Z,42,76,3.8,3.8
36659,2020-06-01T00:00:00Z,46,72,5,6.1
36659,2022-08-01T00:00:00Z,36,83,5.9,6.6
36659,2022-01-01T00:00:00Z,56,51,15.4,15.9
36659,2022-03-01T00:00:00Z,48,59,5.6,5.6
36659,2020-04-01T00:00:00Z,48,62,6.6,6.8
36659,2021-07-01T00:00:00Z,35,82,4.5,5.1
36659,2024-04-01T00:00:00Z,51,61,3.7,3.7
36659,2023-06-01T00:00:00Z,43,74,3.4,3.4
36659,2024-08-01T00:00:00Z,45,79,10.5,12
