id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
10906,2020-06-01T00:00:00Z,56,84,1.1,1.1,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-11-01T00:00:00Z,38,51,1352.5,2008.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-07-01T00:00:00Z,20,90,10.3,11.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-08-01T00:00:00Z,29,86,12.1,13.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-02-01T00:00:00Z,46,81,0.7,0.7,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-03-01T00:00:00Z,31,57,2,2.1,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-10-01T00:00:00Z,32,66,4.2,4.5,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-05-01T00:00:00Z,32,74,7.1,8.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-06-01T00:00:00Z,30,77,4.3,5.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-02-01T00:00:00Z,36,44,8.9,9.7,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-12-01T00:00:00Z,43,41,9.7,10.5,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-06-01T00:00:00Z,25,81,3.6,4.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-11-01T00:00:00Z,38,54,10.3,10.9,NussHaus,2018-05-16T21:09:00Z,51249
10906,2025-02-01T00:00:00Z,42,46,12.5,13.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-05-01T00:00:00Z,33,68,3.8,5,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-07-01T00:00:00Z,20,91,28.8,36.7,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-12-01T00:00:00Z,46,46,20.4,23.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-12-01T00:00:00Z,40,45,10.8,11.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-04-01T00:00:00Z,31,57,1.5,1.5,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-08-01T00:00:00Z,20,87,36.7,47.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-09-01T00:00:00Z,22,79,38.5,53.4,NussHaus,2018-05-16T21:09:00Z,51249
