id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
22983,2024-08-01T00:00:00Z,45,78,6,6,Concordia,2018-12-18T17:46:15Z,394
22983,2020-07-01T00:00:00Z,43,77,4.8,4.8,Concordia,2018-12-18T17:46:15Z,394
22983,2022-01-01T00:00:00Z,59,48,11.2,11.4,Concordia,2018-12-18T17:46:15Z,394
22983,2022-03-01T00:00:00Z,56,56,8.2,8.5,Concordia,2018-12-18T17:46:15Z,394
22983,2025-02-01T00:00:00Z,56,49,5.9,6,Concordia,2018-12-18T17:46:15Z,394
22983,2021-08-01T00:00:00Z,44,78,7.3,7.8,Concordia,2018-12-18T17:46:15Z,394
22983,2023-03-01T00:00:00Z,55,51,6.1,6.1,Concordia,2018-12-18T17:46:15Z,394
22983,2020-12-01T00:00:00Z,59,50,12,12.5,Concordia,2018-12-18T17:46:15Z,394
22983,2022-02-01T00:00:00Z,55,50,14.7,15.2,Concordia,2018-12-18T17:46:15Z,394
22983,2020-06-01T00:00:00Z,50,71,3.1,3.1,Concordia,2018-12-18T17:46:15Z,394
22983,2020-02-01T00:00:00Z,56,51,12.1,12.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-12-01T00:00:00Z,59,51,6.3,6.4,Concordia,2018-12-18T17:46:15Z,394
22983,2021-01-01T00:00:00Z,61,51,11.8,12.6,Concordia,2018-12-18T17:46:15Z,394
22983,2021-10-01T00:00:00Z,58,60,11.4,12.1,Concordia,2018-12-18T17:46:15Z,394
22983,2025-04-01T00:00:00Z,44,63,27.6,39.8,Concordia,2018-12-18T17:46:15Z,394
22983,2020-08-01T00:00:00Z,42,78,5.5,5.5,Concordia,2018-12-18T17:46:15Z,394
22983,2021-05-01T00:00:00Z,45,67,3.7,3.7,Concordia,2018-12-18T17:46:15Z,394
22983,2020-09-01T00:00:00Z,49,74,86.4,127.3,Concordia,2018-12-18T17:46:15Z,394
22983,2024-03-01T00:00:00Z,52,56,767.1,1148.4,Concordia,2018-12-18T17:46:15Z,394
22983,2020-01-01T00:00:00Z,63,51,5.7,5.8,Concordia,2018-12-18T17:46:15Z,394
22983,2022-08-01T00:00:00Z,44,81,5.5,5.6,Concordia,2018-12-18T17:46:15Z,394
22983,2022-04-01T00:00:00Z,53,55,4.6,4.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-01-01T00:00:00Z,59,46,1843.6,2764.8,Concordia,2018-12-18T17:46:15Z,394
22983,2024-06-01T00:00:00Z,42,73,2,2.1,Concordia,2018-12-18T17:46:15Z,394
22983,2022-10-01T00:00:00Z,54,67,29.1,35.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-11-01T00:00:00Z,60,54,11.4,12.3,Concordia,2018-12-18T17:46:15Z,394
22983,2023-06-01T00:00:00Z,42,73,3.8,3.8,Concordia,2018-12-18T17:46:15Z,394
22983,2024-09-01T00:00:00Z,49,74,6.8,7.3,Concordia,2018-12-18T17:46:15Z,394
22983,2023-02-01T00:00:00Z,56,47,10.2,10.4,Concordia,2018-12-18T17:46:15Z,394
22983,2022-05-01T00:00:00Z,52,62,3.6,3.6,Concordia,2018-12-18T17:46:15Z,394
22983,2021-09-01T00:00:00Z,48,72,6.1,6.2,Concordia,2018-12-18T17:46:15Z,394
22983,2021-06-01T00:00:00Z,44,77,5.6,5.7,Concordia,2018-12-18T17:46:15Z,394
22983,2020-04-01T00:00:00Z,47,61,7.4,7.6,Concordia,2018-12-18T17:46:15Z,394
22983,2022-07-01T00:00:00Z,44,79,6.1,6.2,Concordia,2018-12-18T17:46:15Z,394
22983,2023-11-01T00:00:00Z,56,54,11.5,11.6,Concordia,2018-12-18T17:46:15Z,394
22983,2025-01-01T00:00:00Z,55,47,12.1,12.4,Concordia,2018-12-18T17:46:15Z,394
22983,2021-07-01T00:00:00Z,43,79,5,5.1,Concordia,2018-12-18T17:46:15Z,394
22983,2023-12-01T00:00:00Z,60,52,1878.6,2816.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-04-01T00:00:00Z,46,61,47.2,68.7,Concordia,2018-12-18T17:46:15Z,394
22983,2025-06-01T00:00:00Z,44,73,315.3,471.3,Concordia,2018-12-18T17:46:15Z,394
22983,2025-07-01T00:00:00Z,41,80,3.1,3.1,Concordia,2018-12-18T17:46:15Z,394
22983,2023-10-01T00:00:00Z,55,64,28.1,37.4,Concordia,2018-12-18T17:46:15Z,394
22983,2022-11-01T00:00:00Z,55,49,18.8,19.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-07-01T00:00:00Z,40,81,31.7,45.5,Concordia,2018-12-18T17:46:15Z,394
22983,2021-12-01T00:00:00Z,63,47,7.5,7.5,Concordia,2018-12-18T17:46:15Z,394
22983,2021-03-01T00:00:00Z,52,53,12.2,12.8,Concordia,2018-12-18T17:46:15Z,394
22983,2025-03-01T00:00:00Z,55,57,6.1,7.2,Concordia,2018-12-18T17:46:15Z,394
22983,2020-03-01T00:00:00Z,52,53,8.7,8.8,Concordia,2018-12-18T17:46:15Z,394
22983,2021-04-01T00:00:00Z,40,63,6,6,Concordia,2018-12-18T17:46:15Z,394
22983,2023-04-01T00:00:00Z,54,57,3.3,3.4,Concordia,2018-12-18T17:46:15Z,394
22983,2021-02-01T00:00:00Z,59,48,7.3,7.5,Concordia,2018-12-18T17:46:15Z,394
31141,2020-02-01T00:00:00Z,61,49,7.7,7.9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-07-01T00:00:00Z,43,76,3.9,4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-09-01T00:00:00Z,49,72,1018.7,1526.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-04-01T00:00:00Z,54,57,2.4,2.4,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-01-01T00:00:00Z,67,46,10.8,11.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-04-01T00:00:00Z,60,54,1.7,1.7,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-05-01T00:00:00Z,51,63,2.1,2.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-08-01T00:00:00Z,45,76,5.6,5.6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-04-01T00:00:00Z,50,60,3.9,3.9,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-09-01T00:00:00Z,45,73,7.7,8.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2025-05-01T00:00:00Z,49,65,3.1,3.1,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2024-02-01T00:00:00Z,68,50,4.6,4.6,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-06-01T00:00:00Z,51,69,1.8,1.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-10-01T00:00:00Z,61,61,11.2,11.5,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2020-01-01T00:00:00Z,73,49,4.2,4.2,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-07-01T00:00:00Z,44,79,3.7,3.8,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2022-11-01T00:00:00Z,62,47,16.4,17.7,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2023-08-01T00:00:00Z,40,80,10.2,11.3,WOU Athletics,2019-05-01T16:16:43Z,13464
31141,2021-12-01T00:00:00Z,71,45,3.8,3.9,WOU Athletics,2019-05-01T16:16:43Z,13464
