id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
28423,2024-02-01T00:00:00Z,48,41,7.7,7.7,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-05-01T00:00:00Z,44,69,13.6,17.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-09-01T00:00:00Z,40,71,10,10.3,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-05-01T00:00:00Z,39,66,2.5,2.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-04-01T00:00:00Z,40,52,5.1,5.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-03-01T00:00:00Z,45,50,2,2,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-07-01T00:00:00Z,33,81,40,52.1,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-10-01T00:00:00Z,43,55,5.5,5.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-10-01T00:00:00Z,47,56,11.6,12.3,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-02-01T00:00:00Z,44,34,5.6,5.6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-07-01T00:00:00Z,40,78,7.4,7.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-11-01T00:00:00Z,63,43,9.4,9.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-07-01T00:00:00Z,33,79,10.9,11.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-03-01T00:00:00Z,42,48,2.8,2.8,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-05-01T00:00:00Z,51,57,1.6,1.6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-01-01T00:00:00Z,50,31,10,10,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-04-01T00:00:00Z,33,50,2.6,2.6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-01-01T00:00:00Z,53,33,8.9,9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-12-01T00:00:00Z,52,42,8.2,8.2,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-01-01T00:00:00Z,54,38,6.3,6.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-11-01T00:00:00Z,51,43,13.9,14.3,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-12-01T00:00:00Z,57,43,3.5,3.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-12-01T00:00:00Z,55,39,9.8,9.8,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-08-01T00:00:00Z,43,76,25.5,31.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-07-01T00:00:00Z,33,83,86.2,120.6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-05-01T00:00:00Z,42,58,2.5,2.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
