id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
36463,2022-08-01T00:00:00Z,35,78,13.6,15.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-07-01T00:00:00Z,26,82,21.6,26.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-06-01T00:00:00Z,53,66,2.8,2.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-05-01T00:00:00Z,49,67,43.6,63.6,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-09-01T00:00:00Z,40,67,36.4,48,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-05-01T00:00:00Z,45,62,3.4,3.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-04-01T00:00:00Z,45,51,4.4,4.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-09-01T00:00:00Z,48,64,8.1,8.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-12-01T00:00:00Z,62,39,7.5,7.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2025-07-01T00:00:00Z,33,78,7.8,8.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-02-01T00:00:00Z,52,34,12.1,13.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-07-01T00:00:00Z,43,76,3.8,3.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-05-01T00:00:00Z,44,59,1.8,1.8,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2023-04-01T00:00:00Z,49,50,53.4,77.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-03-01T00:00:00Z,53,45,3.4,3.4,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2021-01-01T00:00:00Z,64,38,8.5,8.5,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
